country_code,country_name,year,T_4000,T_4100,T_4200,T_4300,T_4500,T_4600,_T,T_4310,T_4320,total_tax_pct_gdp,property_tax_pct_gdp,inheritance_gifts_pct_gdp,inheritance_pct_gdp,gifts_pct_gdp,share_4300_total_tax_pct,share_4000_total_tax_pct,share_4300_in_property_pct,share_4200_in_property_pct,gift_share_within_4300,inherit_share_within_4300
DEU,Germany,2015,1.072,0.437,0.056,0.208,0,0,38.052,0.183,0.025,38.052,1.072,0.208,0.183,0.025,0.546620414170083,2.8171975191842744,19.402985074626862,5.223880597014925,0.12019230769230771,0.8798076923076923
DEU,Germany,2016,1.087,0.436,0.032,0.224,0,0,38.518,0.197,0.027,38.518,1.087,0.224,0.197,0.027,0.5815462900462122,2.8220572200010383,20.607175712971483,2.943882244710212,0.12053571428571429,0.8794642857142857
DEU,Germany,2017,1.049,0.427,0.032,0.187,0,0,38.528,0.165,0.022,38.528,1.049,0.187,0.165,0.022,0.4853612956810632,2.7226951827242525,17.82650142993327,3.0505243088655867,0.11764705882352941,0.8823529411764707
DEU,Germany,2018,1.079,0.422,0.036,0.202,0,0,39.196,0.178,0.024,39.196,1.079,0.202,0.178,0.024,0.5153587100724565,2.7528319216246557,18.721037998146432,3.3364226135310466,0.1188118811881188,0.8811881188118811
DEU,Germany,2019,1.113,0.416,0.042,0.201,0,0,39.326,0.177,0.024,39.326,1.113,0.201,0.177,0.024,0.5111122412653207,2.8301886792452833,18.059299191374663,3.773584905660378,0.11940298507462686,0.880597014925373
DEU,Germany,2020,1.246,0.431,0.045,0.254,0,0,38.652,0.224,0.031,38.652,1.246,0.254,0.224,0.031,0.6571458139294215,3.2236365517955083,20.38523274478331,3.611556982343499,0.12204724409448818,0.8818897637795275
DEU,Germany,2021,1.239,0.414,0.049,0.27,0,0,39.781,0.238,0.032,39.781,1.239,0.27,0.238,0.032,0.6787159699353964,3.1145521731479855,21.791767554479417,3.954802259887005,0.11851851851851851,0.8814814814814814
DEU,Germany,2022,1.115,0.394,0.042,0.238,0,0,39.647,0.209,0.029,39.647,1.115,0.238,0.209,0.029,0.600297626554342,2.8123187126390397,21.345291479820627,3.766816143497758,0.12184873949579833,0.8781512605042017
DNK,Denmark,1990,1.899,1.039,0.108,0.257,0.009,0,44.551,,,44.551,1.899,0.257,,,0.5768669614598999,4.262530582927431,13.533438651922063,5.687203791469194,,
DNK,Denmark,1991,1.69,0.978,0.085,0.241,0.011,0,43.946,,,43.946,1.69,0.241,,,0.548400309470714,3.8456287261639286,14.2603550295858,5.029585798816568,,
DNK,Denmark,1992,1.816,0.972,0.086,0.253,0.01,0,44.486,,,44.486,1.816,0.253,,,0.5687182484377108,4.082183158746573,13.931718061674008,4.73568281938326,,
DNK,Denmark,1993,1.949,1.152,0.092,0.265,0.005,0,45.834,,,45.834,1.949,0.265,,,0.5781734083867871,4.252301784701313,13.596716264751155,4.720369420215495,,
DNK,Denmark,1994,1.801,1.07,0.086,0.224,0.007,0,46.724,,,46.724,1.801,0.224,,,0.4794110093313929,3.8545501241332083,12.43753470294281,4.775124930594115,,
DNK,Denmark,1995,1.669,0.997,0.093,0.229,0.004,0,46.603,,,46.603,1.669,0.229,,,0.4913846748063429,3.581314507649722,13.72079089275015,5.572198921509886,,
DNK,Denmark,1996,1.602,0.949,0.062,0.21,0.003,0,46.875,,,46.875,1.602,0.21,,,0.44799999999999995,3.4176000000000006,13.108614232209737,3.870162297128589,,
DNK,Denmark,1997,1.626,0.985,0,0.188,0.005,0,46.828,,,46.828,1.626,0.188,,,0.40146920645767487,3.4722815409584005,11.562115621156211,0,,
DNK,Denmark,1998,1.767,0.978,0,0.182,0.007,0,47.468,,,47.468,1.767,0.182,,,0.38341619617426476,3.722507794724867,10.299943406904358,0,,
DNK,Denmark,1999,1.769,1.031,0,0.192,0.009,0,48.045,,,48.045,1.769,0.192,,,0.39962535123321885,3.681964824643563,10.853589598643303,0,,
DNK,Denmark,2000,1.564,1.023,0,0.216,0.011,0,46.792,,,46.792,1.564,0.216,,,0.4616173704906822,3.342451701145495,13.810741687979538,0,,
DNK,Denmark,2001,1.629,1.068,0,0.197,0.007,0,45.935,,,45.935,1.629,0.197,,,0.4288668771089583,3.5463154457385433,12.093308778391652,0,,
DNK,Denmark,2002,1.678,1.105,0,0.18,0.006,0,45.468,,,45.468,1.678,0.18,,,0.395882818685669,3.690507609747514,10.727056019070321,0,,
DNK,Denmark,2003,1.772,1.147,0,0.189,0.006,0,45.693,,,45.693,1.772,0.189,,,0.4136300965136892,3.878055719694483,10.66591422121896,0,,
DNK,Denmark,2004,1.788,1.134,0,0.213,0.008,0,46.3,,,46.3,1.788,0.213,,,0.4600431965442765,3.8617710583153353,11.912751677852349,0,,
DNK,Denmark,2005,1.842,1.1,0,0.198,0.002,0,47.885,,,47.885,1.842,0.198,,,0.4134906546935367,3.84671609063381,10.749185667752444,0,,
DNK,Denmark,2006,1.823,1.084,0,0.209,0.001,0,46.47,,,46.47,1.823,0.209,,,0.44975252851301917,3.9229610501398753,11.464618760285244,0,,
DNK,Denmark,2007,1.81,1.09,0,0.223,0,0,46.488,,,46.488,1.81,0.223,,,0.479693684391671,3.893477886766478,12.320441988950275,0,,
DNK,Denmark,2008,1.899,1.188,0,0.262,0,0,44.761,,,44.761,1.899,0.262,,,0.5853309800942785,4.242532561828377,13.796735123749343,0,,
DNK,Denmark,2009,1.819,1.305,0,0.212,0.001,0,44.737,,,44.737,1.819,0.212,,,0.4738806804211279,4.065985649462413,11.654755360087961,0,,
DNK,Denmark,2010,1.849,1.333,0,0.201,0,0,44.794,,,44.794,1.849,0.201,,,0.4487208108228781,4.1277849712015,10.870740941049215,0,,
DNK,Denmark,2011,1.888,1.353,0,0.259,0,0,44.867,,,44.867,1.888,0.259,,,0.5772616845342903,4.207992511199768,13.718220338983054,0,,
DNK,Denmark,2012,1.779,1.311,0,0.208,0,0,45.626,,,45.626,1.779,0.208,,,0.45588041905930826,3.8990926226274496,11.69196177627881,0,,
DNK,Denmark,2013,1.808,1.362,0,0.203,0,0,45.97,,,45.97,1.808,0.203,,,0.44159234283228194,3.932999782466826,11.22787610619469,0,,
DNK,Denmark,2014,1.833,1.371,0,0.194,0.002,0,48.776,,,48.776,1.833,0.194,,,0.39773659176644244,3.7579957356076754,10.583742498636116,0,,
DNK,Denmark,2015,1.939,1.383,0,0.255,0,0,46.487,,,46.487,1.939,0.255,,,0.5485404521694237,4.171058575515736,13.151108818978855,0,,
DNK,Denmark,2016,1.84,1.353,0,0.201,0,0,45.799,,,45.799,1.84,0.201,,,0.43887421122731946,4.017554968449093,10.923913043478262,0,,
DNK,Denmark,2017,1.792,1.3,0,0.198,0,0,45.457,,,45.457,1.792,0.198,,,0.43557647887014106,3.942187121895418,11.049107142857142,0,,
DNK,Denmark,2018,1.836,1.318,0,0.213,0,0,44.445,,,44.445,1.836,0.213,,,0.4792440094498819,4.13094836314546,11.601307189542483,0,,
DNK,Denmark,2019,2.011,1.327,0,0.371,0,0,47.146,,,47.146,2.011,0.371,,,0.7869172358206422,4.265473210876851,18.448533068125307,0,,
DNK,Denmark,2020,1.96,1.357,0,0.286,0,0,47.237,,,47.237,1.96,0.286,,,0.6054575862141964,4.14928975167771,14.591836734693878,0,,
DNK,Denmark,2021,1.835,1.263,0,0.239,0,0,47.249,,,47.249,1.835,0.239,,,0.5058308112341001,3.883680077885246,13.024523160762943,0,,
DNK,Denmark,2022,1.703,1.163,0,0.26,0,0,41.934,,,41.934,1.703,0.26,,,0.62002193923785,4.061143702007917,15.267175572519085,0,,
ESP,Spain,1990,1.74,0.45,0.194,0.134,0.197,0.012,31.537,,,31.537,1.74,0.134,,,0.42489773916352225,5.517328851824841,7.7011494252873565,11.149425287356323,,
ESP,Spain,1991,1.576,0.445,0.128,0.135,0.162,0.006,31.808,,,31.808,1.576,0.135,,,0.4244215291750503,4.9547283702213285,8.565989847715736,8.121827411167512,,
ESP,Spain,1992,1.573,0.495,0.132,0.131,0.111,0.007,32.811,,,32.811,1.573,0.131,,,0.3992563469568133,4.794123921855475,8.328035600762874,8.391608391608392,,
ESP,Spain,1993,1.599,0.553,0.142,0.139,0.106,0.01,31.865,,,31.865,1.599,0.139,,,0.43621528322611025,5.018044876824102,8.692933083176985,8.880550343964977,,
ESP,Spain,1994,1.797,0.619,0.151,0.181,0.119,0.012,31.898,,,31.898,1.797,0.181,,,0.5674336949025017,5.633582042761302,10.072342793544797,8.402893711741791,,
ESP,Spain,1995,1.783,0.599,0.165,0.186,0.14,0,31.307,,,31.307,1.783,0.186,,,0.5941163318107772,5.695211933433417,10.431856421761077,9.254066180594505,,
ESP,Spain,1996,1.761,0.582,0.163,0.195,0.144,0,31.11,,,31.11,1.761,0.195,,,0.6268081002892961,5.660559305689489,11.073253833049405,9.25610448608745,,
ESP,Spain,1997,2.001,0.608,0.178,0.206,0.266,0,31.949,,,31.949,2.001,0.206,,,0.6447776143228269,6.263106826504742,10.294852573713143,8.895552223888057,,
ESP,Spain,1998,1.962,0.629,0.194,0.193,0.167,0,32.762,,,32.762,1.962,0.193,,,0.5890971247176607,5.98864538184482,9.836901121304791,9.887869520897045,,
ESP,Spain,1999,2.052,0.631,0.205,0.196,0.175,0,33.136,,,33.136,2.052,0.196,,,0.5915016900048286,6.192660550458715,9.551656920077972,9.990253411306043,,
ESP,Spain,2000,2.134,0.616,0.218,0.213,0.171,0,33.05,,,33.05,2.134,0.213,,,0.6444780635400907,6.4568835098335855,9.981255857544518,10.215557638238051,,
ESP,Spain,2001,2.062,0.615,0.202,0.198,0.161,0,32.796,,,32.796,2.062,0.198,,,0.6037321624588364,6.2873521161117205,9.602327837051408,9.79631425800194,,
ESP,Spain,2002,2.226,0.608,0.189,0.2,0.167,0,33.244,,,33.244,2.226,0.2,,,0.6016123210203345,6.695945132956322,8.984725965858043,8.49056603773585,,
ESP,Spain,2003,2.461,0.612,0.182,0.214,0.175,0,33.095,,,33.095,2.461,0.214,,,0.6466233570025683,7.436168605529536,8.695652173913043,7.3953677366924016,,
ESP,Spain,2004,2.737,0.632,0.177,0.23,0.19,0,34.042,,,34.042,2.737,0.23,,,0.6756359790846601,8.040068151107455,8.403361344537815,6.466934599926927,,
ESP,Spain,2005,3.017,0.652,0.185,0.261,0.205,0,35.243,,,35.243,3.017,0.261,,,0.7405725959765059,8.560565218624975,8.650977792509115,6.131919124958568,,
ESP,Spain,2006,3.216,0.667,0.202,0.262,0.222,0,35.999,,,35.999,3.216,0.262,,,0.7277979943887329,8.933581488374678,8.14676616915423,6.281094527363185,,
ESP,Spain,2007,2.988,0.677,0.23,0.27,0.228,0,36.414,,,36.414,2.988,0.27,,,0.7414730598121602,8.205635195254573,9.036144578313253,7.697456492637215,,
ESP,Spain,2008,2.308,0.716,0.26,0.262,0.174,0,32.103,,,32.103,2.308,0.262,,,0.8161231037597731,7.189359249914337,11.351819757365686,11.265164644714039,,
ESP,Spain,2009,2.031,0.829,0.058,0.249,0.154,0,29.679,,,29.679,2.031,0.249,,,0.8389770544829678,6.843222480541798,12.25997045790251,2.855736090595766,,
ESP,Spain,2010,2.067,0.901,0.064,0.225,0.169,0,31.282,,,31.282,2.067,0.225,,,0.7192634742024168,6.607633783006202,10.88534107402032,3.096274794388002,,
ESP,Spain,2011,1.957,0.957,0.063,0.208,0.158,0,31.19,,,31.19,1.957,0.208,,,0.6668804103879448,6.2744469381211925,10.628513030148184,3.2192130812468065,,
ESP,Spain,2012,2.123,1.086,0.141,0.222,0.155,0,32.368,,,32.368,2.123,0.222,,,0.6858625803262481,6.558947108255067,10.456900612341027,6.641544983513895,,
ESP,Spain,2013,2.376,1.159,0.201,0.244,0.253,0,33.105,,,33.105,2.376,0.244,,,0.7370487841715754,7.177163570457636,10.26936026936027,8.45959595959596,,
ESP,Spain,2014,2.516,1.2,0.182,0.26,0.287,0,33.872,,,33.872,2.516,0.26,,,0.7675956542276807,7.427964100141709,10.333863275039747,7.233704292527822,,
ESP,Spain,2015,2.584,1.171,0.177,0.259,0.33,0,33.827,,,33.827,2.584,0.259,,,0.7656605670026903,7.638868359594407,10.023219814241486,6.84984520123839,,
ESP,Spain,2016,2.569,1.153,0.18,0.241,0.336,0,33.58,,,33.58,2.569,0.241,,,0.7176891006551519,7.650387135199524,9.38108213312573,7.006617360840794,,
ESP,Spain,2017,2.534,1.134,0.18,0.233,0.259,0,33.852,,,33.852,2.534,0.233,,,0.6882902044192367,7.485525227460712,9.19494869771113,7.103393843725336,,
ESP,Spain,2018,2.538,1.115,0.184,0.223,0.242,0,34.645,,,34.645,2.538,0.223,,,0.6436715254726512,7.3257324289219214,8.786446020488574,7.249802994483846,,
ESP,Spain,2019,2.454,1.083,0.18,0.202,0.241,0,34.663,,,34.663,2.454,0.202,,,0.5827539451288117,7.079594957158932,8.231458842705788,7.334963325183373,,
ESP,Spain,2020,2.482,1.186,0.206,0.223,0.194,0,36.844,,,36.844,2.482,0.223,,,0.6052545869069591,6.736510693735751,8.984689766317485,8.299758259468168,,
ESP,Spain,2021,2.755,1.145,0.194,0.289,0.217,0,37.813,,,37.813,2.755,0.289,,,0.7642874143812973,7.285854071351122,10.490018148820326,7.041742286751361,,
ESP,Spain,2022,2.595,1.046,0.194,0.272,0.143,0,37.59,,,37.59,2.595,0.272,,,0.7235967012503325,6.903431763766959,10.48169556840077,7.475915221579961,,
EST,Estonia,1995,0.351,0.351,0,0,0,0,34.998,,,34.998,0.351,0,,,0,1.0029144522544144,0,0,,
EST,Estonia,1996,0.366,0.366,0,0,0,0,33.824,,,33.824,0.366,0,,,0,1.0820719016083256,0,0,,
EST,Estonia,1997,0.377,0.377,0,0,0,0,33.553,,,33.553,0.377,0,,,0,1.1235955056179776,0,0,,
EST,Estonia,1998,0.372,0.372,0,0,0,0,33.622,,,33.622,0.372,0,,,0,1.1064184165129975,0,0,,
EST,Estonia,1999,0.367,0.367,0,0,0,0,32.37,,,32.37,0.367,0,,,0,1.1337658325610134,0,0,,
EST,Estonia,2000,0.388,0.388,0,0,0,0,31.087,,,31.087,0.388,0,,,0,1.2481101425032972,0,0,,
EST,Estonia,2001,0.363,0.363,0,0,0,0,30.295,,,30.295,0.363,0,,,0,1.1982175276448257,0,0,,
EST,Estonia,2002,0.344,0.344,0,0,0,0,30.973,,,30.973,0.344,0,,,0,1.1106447551092886,0,0,,
EST,Estonia,2003,0.328,0.328,0,0,0,0,30.764,,,30.764,0.328,0,,,0,1.0661812508126383,0,0,,
EST,Estonia,2004,0.311,0.311,0,0,0,0,30.978,,,30.978,0.311,0,,,0,1.0039382787784878,0,0,,
EST,Estonia,2005,0.285,0.285,0,0,0,0,29.75,,,29.75,0.285,0,,,0,0.957983193277311,0,0,,
EST,Estonia,2006,0.244,0.244,0,0,0,0,30.432,,,30.432,0.244,0,,,0,0.8017875920084122,0,0,,
EST,Estonia,2007,0.215,0.215,0,0,0,0,30.982,,,30.982,0.215,0,,,0,0.693951326576722,0,0,,
EST,Estonia,2008,0.29,0.29,0,0,0,0,31.237,,,31.237,0.29,0,,,0,0.9283862086628036,0,0,,
EST,Estonia,2009,0.341,0.341,0,0,0,0,34.95,,,34.95,0.341,0,,,0,0.9756795422031472,0,0,,
EST,Estonia,2010,0.348,0.348,0,0,0,0,33.195,,,33.195,0.348,0,,,0,1.0483506552191595,0,0,,
EST,Estonia,2011,0.307,0.307,0,0,0,0,31.373,,,31.373,0.307,0,,,0,0.9785484333662704,0,0,,
EST,Estonia,2012,0.324,0.324,0,0,0,0,31.402,,,31.402,0.324,0,,,0,1.0317814151964844,0,0,,
EST,Estonia,2013,0.299,0.299,0,0,0,0,31.249,,,31.249,0.299,0,,,0,0.9568306185797946,0,0,,
EST,Estonia,2014,0.289,0.289,0,0,0,0,31.635,,,31.635,0.289,0,,,0,0.9135451240714397,0,0,,
EST,Estonia,2015,0.276,0.276,0,0,0,0,32.719,,,32.719,0.276,0,,,0,0.8435465631590209,0,0,,
EST,Estonia,2016,0.266,0.266,0,0,0,0,32.851,,,32.851,0.266,0,,,0,0.8097165991902834,0,0,,
EST,Estonia,2017,0.237,0.237,0,0,0,0,31.902,,,31.902,0.237,0,,,0,0.7429001316531878,0,0,,
EST,Estonia,2018,0.219,0.219,0,0,0,0,32.271,,,32.271,0.219,0,,,0,0.6786278702240401,0,0,,
EST,Estonia,2019,0.204,0.204,0,0,0,0,32.655,,,32.655,0.204,0,,,0,0.624712907671107,0,0,,
EST,Estonia,2020,0.21,0.21,0,0,0,0,32.79,,,32.79,0.21,0,,,0,0.6404391582799633,0,0,,
EST,Estonia,2021,0.189,0.189,0,0,0,0,33.502,,,33.502,0.189,0,,,0,0.5641454241537818,0,0,,
EST,Estonia,2022,0.162,0.162,0,0,0,0,32.554,,,32.554,0.162,0,,,0,0.497634699268907,0,0,,
FIN,Finland,1990,1.051,0.084,0.03,0.161,0,0,42.934,0.133,0.027,42.934,1.051,0.161,0.133,0.027,0.37499417710905114,2.4479433549168492,15.31874405328259,2.8544243577545196,0.16770186335403725,0.8260869565217391
FIN,Finland,1991,1.003,0.096,0.024,0.192,0,0,44.48,0.161,0.031,44.48,1.003,0.192,0.161,0.031,0.4316546762589929,2.2549460431654675,19.14257228315055,2.3928215353938187,0.16145833333333334,0.8385416666666666
FIN,Finland,1992,0.964,0.107,0.031,0.202,0,0,44,0.169,0.033,44,0.964,0.202,0.169,0.033,0.4590909090909091,2.190909090909091,20.954356846473033,3.2157676348547723,0.16336633663366337,0.8366336633663366
FIN,Finland,1993,1.169,0.439,0.047,0.181,0,0,43.497,0.152,0.029,43.497,1.169,0.181,0.152,0.029,0.4161206519989884,2.6875416695404284,15.483319076133448,4.020530367835757,0.16022099447513813,0.8397790055248618
FIN,Finland,1994,1.116,0.485,0.052,0.187,0,0,45.518,0.156,0.031,45.518,1.116,0.187,0.156,0.031,0.4108264862252296,2.4517773188628675,16.756272401433687,4.659498207885305,0.1657754010695187,0.8342245989304813
FIN,Finland,1995,0.988,0.447,0.036,0.169,0,0,44.5,0.142,0.027,44.5,0.988,0.169,0.142,0.027,0.3797752808988764,2.2202247191011235,17.105263157894736,3.643724696356275,0.15976331360946744,0.8402366863905324
FIN,Finland,1996,1.03,0.425,0.046,0.215,0,0,45.69,0.179,0.035,45.69,1.03,0.215,0.179,0.035,0.47056248632085795,2.2543226088859707,20.87378640776699,4.466019417475728,0.16279069767441862,0.8325581395348837
FIN,Finland,1997,1.045,0.395,0.047,0.221,0,0,44.938,0.185,0.036,44.938,1.045,0.221,0.185,0.036,0.4917886866349192,2.3254261426854774,21.14832535885168,4.497607655502392,0.16289592760180993,0.8371040723981901
FIN,Finland,1998,1.071,0.382,0.048,0.236,0,0,44.792,0.197,0.039,44.792,1.071,0.236,0.197,0.039,0.5268797999642792,2.391051973566708,22.03548085901027,4.481792717086835,0.1652542372881356,0.8347457627118645
FIN,Finland,1999,1.053,0.411,0.068,0.253,0,0,44.262,0.211,0.042,44.262,1.053,0.253,0.211,0.042,0.5715964032352808,2.3790158601057336,24.02659069325736,6.457739791073125,0.16600790513833993,0.83399209486166
FIN,Finland,2000,1.113,0.418,0.131,0.27,0,0,45.759,0.225,0.045,45.759,1.113,0.27,0.225,0.045,0.5900478594374877,2.4323083983478657,24.258760107816713,11.769991015274035,0.16666666666666666,0.8333333333333333
FIN,Finland,2001,1.003,0.418,0.088,0.266,0,0,43.115,0.223,0.044,43.115,1.003,0.266,0.223,0.044,0.6169546561521512,2.3263365418067954,26.52043868394816,8.773678963110669,0.16541353383458646,0.8383458646616541
FIN,Finland,2002,1.038,0.427,0.076,0.304,0,0,43.275,0.255,0.05,43.275,1.038,0.304,0.255,0.05,0.7024841132293471,2.398613518197574,29.28709055876686,7.321772639691715,0.16447368421052633,0.8388157894736843
FIN,Finland,2003,0.994,0.436,0.065,0.271,0,0,42.338,0.227,0.044,42.338,0.994,0.271,0.227,0.044,0.6400869195521754,2.3477726864755066,27.263581488933603,6.539235412474849,0.16236162361623613,0.8376383763837638
FIN,Finland,2004,1.072,0.431,0.074,0.297,0,0,41.748,0.249,0.049,41.748,1.072,0.297,0.249,0.049,0.7114113250934176,2.567787678451663,27.705223880597014,6.902985074626865,0.164983164983165,0.8383838383838385
FIN,Finland,2005,1.15,0.44,0.078,0.295,0,0,42.037,0.247,0.048,42.037,1.15,0.295,0.247,0.048,0.7017627328306016,2.7356852296786163,25.65217391304348,6.782608695652175,0.16271186440677968,0.8372881355932204
FIN,Finland,2006,1.064,0.454,0,0.292,0,0,42.085,0.245,0.047,42.085,1.064,0.292,0.245,0.047,0.693833907568017,2.528216704288939,27.443609022556387,0,0.16095890410958905,0.839041095890411
FIN,Finland,2007,1.076,0.457,0,0.245,0,0,41.4,0.205,0.04,41.4,1.076,0.245,0.205,0.04,0.5917874396135266,2.599033816425121,22.769516728624534,0,0.163265306122449,0.836734693877551
FIN,Finland,2008,1.054,0.47,0,0.335,0,0,41.09,0.281,0.055,41.09,1.054,0.335,0.281,0.055,0.8152835239717693,2.565100997809686,31.783681214421257,0,0.16417910447761194,0.8388059701492537
FIN,Finland,2009,1.047,0.536,0,0.242,0,0,40.773,0.202,0.04,40.773,1.047,0.242,0.202,0.04,0.5935300321291049,2.5678758001618713,23.113658070678127,0,0.1652892561983471,0.834710743801653
FIN,Finland,2010,1.109,0.621,0,0.206,0,0,40.562,0.172,0.033,40.562,1.109,0.206,0.172,0.033,0.5078645037226961,2.734086090429466,18.575293056807933,0,0.16019417475728157,0.8349514563106796
FIN,Finland,2011,1.08,0.606,0,0.199,0,0,41.794,0.167,0.033,41.794,1.08,0.199,0.167,0.033,0.47614490118198793,2.5841029812891807,18.425925925925927,0,0.1658291457286432,0.8391959798994975
FIN,Finland,2012,1.174,0.632,0,0.253,0,0,42.415,0.212,0.041,42.415,1.174,0.253,0.212,0.041,0.5964870918307202,2.767888718613698,21.550255536626917,0,0.16205533596837945,0.8379446640316205
FIN,Finland,2013,1.272,0.667,0,0.316,0,0,43.406,0.265,0.051,43.406,1.272,0.316,0.265,0.051,0.7280099525411233,2.9304704418743954,24.842767295597483,0,0.16139240506329114,0.8386075949367089
FIN,Finland,2014,1.314,0.731,0,0.241,0,0,43.513,0.202,0.039,43.513,1.314,0.241,0.202,0.039,0.5538574678831614,3.0197871900351623,18.340943683409435,0,0.16182572614107885,0.8381742738589213
FIN,Finland,2015,1.427,0.758,0,0.299,0,0,43.524,0.25,0.049,43.524,1.427,0.299,0.25,0.049,0.6869772998805256,3.278650859296021,20.953048353188507,0,0.16387959866220736,0.8361204013377926
FIN,Finland,2016,1.41,0.768,0,0.24,0,0,43.727,0.201,0.039,43.727,1.41,0.24,0.201,0.039,0.5488599720996181,3.224552336085256,17.02127659574468,0,0.1625,0.8375000000000001
FIN,Finland,2017,1.528,0.784,0,0.402,0,0,42.857,0.336,0.065,42.857,1.528,0.402,0.336,0.065,0.9380031266770891,3.5653452178173928,26.308900523560208,0,0.1616915422885572,0.835820895522388
FIN,Finland,2018,1.434,0.777,0,0.296,0,0,42.387,0.248,0.048,42.387,1.434,0.296,0.248,0.048,0.698327317337863,3.3831127468327553,20.641562064156208,0,0.16216216216216217,0.8378378378378378
FIN,Finland,2019,1.45,0.78,0,0.312,0,0,42.291,0.255,0.057,42.291,1.45,0.312,0.255,0.057,0.7377456196353834,3.4286254758695707,21.517241379310345,0,0.1826923076923077,0.8173076923076923
FIN,Finland,2020,1.499,0.819,0,0.335,0,0,41.846,0.273,0.062,41.846,1.499,0.335,0.273,0.062,0.8005544138029921,3.582182287434881,22.348232154769846,0,0.18507462686567164,0.8149253731343283
FIN,Finland,2021,1.511,0.782,0,0.33,0,0,43.211,0.264,0.065,43.211,1.511,0.33,0.264,0.065,0.7636944296591146,3.496794797620976,21.839841164791533,0,0.19696969696969696,0.8
FIN,Finland,2022,1.443,0.764,0,0.337,0,0,43.175,0.263,0.073,43.175,1.443,0.337,0.263,0.073,0.7805442964678635,3.3422119281991893,23.354123354123356,0,0.21661721068249257,0.7804154302670623
FRA,France,1990,2.628,1.418,0.251,0.395,0,0,41.55,0.334,0.061,41.55,2.628,0.395,0.334,0.061,0.950661853188929,6.324909747292419,15.030441400304415,9.550989345509892,0.15443037974683543,0.8455696202531646
FRA,France,1991,2.642,1.45,0.24,0.387,0,0,41.892,0.334,0.053,41.892,2.642,0.387,0.334,0.053,0.9238040676024061,6.306693402081542,14.647993943981833,9.084027252081757,0.13695090439276486,0.8630490956072352
FRA,France,1992,3.212,1.709,0.489,0.467,0,0,41.928,0.317,0.15,41.928,3.212,0.467,0.317,0.15,1.113814157603511,7.6607517649303585,14.539227895392278,15.224159402241593,0.32119914346895073,0.6788008565310493
FRA,France,1993,2.773,1.792,0.1,0.375,0,0,43.018,0.332,0.043,43.018,2.773,0.375,0.332,0.043,0.8717281138128224,6.446138825607885,13.523260007212404,3.606202668589975,0.11466666666666665,0.8853333333333334
FRA,France,1994,2.903,1.874,0.109,0.389,0,0,43.072,0.341,0.049,43.072,2.903,0.389,0.341,0.049,0.9031389301634472,6.739877414561664,13.39993110575267,3.7547364795039617,0.12596401028277635,0.8766066838046273
FRA,France,1995,2.838,1.907,0.107,0.349,0,0,42.697,0.301,0.048,42.697,2.838,0.349,0.301,0.048,0.817387638475771,6.646837014310139,12.297392529950669,3.770260747004933,0.13753581661891118,0.8624641833810889
FRA,France,1996,2.946,2.01,0.11,0.387,0,0,43.831,0.335,0.052,43.831,2.946,0.387,0.335,0.052,0.8829367342748282,6.721270333782027,13.136456211812627,3.73387644263408,0.13436692506459946,0.8656330749354005
FRA,France,1997,3.117,2.032,0.119,0.471,0,0,43.963,0.407,0.064,43.963,3.117,0.471,0.407,0.064,1.0713554579987716,7.09005299911289,15.110683349374398,3.8177735001604103,0.13588110403397027,0.8641188959660298
FRA,France,1998,3.105,2.022,0.127,0.414,0,0,43.797,0.356,0.058,43.797,3.105,0.414,0.356,0.058,0.9452702239879445,7.089526679909583,13.333333333333334,4.090177133655395,0.14009661835748793,0.8599033816425121
FRA,France,1999,3.162,2.02,0.139,0.469,0,0,44.517,0.364,0.104,44.517,3.162,0.469,0.364,0.104,1.0535301120920098,7.102904508390052,14.832384566729917,4.395951929158761,0.22174840085287847,0.7761194029850746
FRA,France,2000,2.991,1.858,0.165,0.467,0,0,43.666,0.372,0.095,43.666,2.991,0.467,0.372,0.095,1.0694819768240738,6.849722896532773,15.61350718823136,5.516549648946841,0.20342612419700212,0.7965738758029978
FRA,France,2001,2.962,1.854,0.173,0.476,0,0,43.549,0.369,0.107,43.549,2.962,0.476,0.369,0.107,1.0930216537693171,6.801533904337644,16.070222822417286,5.8406482106684665,0.22478991596638656,0.7752100840336135
FRA,France,2002,2.99,1.907,0.156,0.452,0,0,42.854,0.394,0.058,42.854,2.99,0.452,0.394,0.058,1.0547440145610678,6.977178326410605,15.117056856187292,5.217391304347826,0.12831858407079647,0.8716814159292036
FRA,France,2003,3.055,1.957,0.145,0.453,0,0,42.659,0.395,0.058,42.659,3.055,0.453,0.395,0.058,1.0619095618743994,7.1614430718019655,14.828150572831422,4.746317512274959,0.12803532008830024,0.8719646799116998
FRA,France,2004,3.186,1.979,0.152,0.506,0,0,42.815,0.433,0.073,42.815,3.186,0.506,0.433,0.073,1.1818287983183464,7.4413172953404185,15.881983678593848,4.770872567482737,0.1442687747035573,0.8557312252964426
FRA,France,2005,3.321,2.047,0.173,0.509,0,0,43.142,0.43,0.079,43.142,3.321,0.509,0.43,0.079,1.179824764730425,7.697835056325622,15.32670882264378,5.209274314965371,0.15520628683693516,0.8447937131630648
FRA,France,2006,3.383,2.07,0.197,0.45,0,0,43.522,0.376,0.074,43.522,3.383,0.45,0.376,0.074,1.033959836404577,7.773080281237076,13.301803133313628,5.823233816139521,0.16444444444444442,0.8355555555555555
